SerialNumber,NetworkIPv4_CIDR,CountryName,CountryCode,RegionName,RegionCode,CityName,Latitude,Longitude
7304,10.74.127.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7305,10.59.33.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7306,10.59.33.0/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7307,10.74.67.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7308,10.138.6.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7309,10.138.6.224/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7310,10.138.9.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7311,10.219.206.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7312,10.219.204.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7313,10.219.202.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7314,10.219.200.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7315,10.219.198.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7316,10.219.194.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7317,10.138.9.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7318,10.138.7.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7319,10.221.38.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7320,10.221.39.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7321,10.219.196.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7322,10.140.68.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7323,10.221.34.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7324,10.221.36.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7325,10.221.40.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7326,10.221.42.0/23,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7327,10.138.152.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7328,10.138.153.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7329,10.138.153.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7330,10.138.153.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7331,10.138.154.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7332,10.138.154.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7333,10.138.158.0/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7334,10.138.158.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7335,10.138.158.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7336,10.138.158.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7337,10.138.159.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7338,10.138.159.128/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7339,10.138.159.160/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7340,10.138.159.192/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7341,10.138.159.208/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7342,10.138.159.224/29,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7343,10.138.159.232/29,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7344,10.138.159.240/29,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7345,10.138.159.248/29,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7346,10.138.159.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7347,10.138.16.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7348,10.138.16.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7349,10.138.152.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7350,10.138.151.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7351,10.138.150.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7352,10.138.150.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7353,10.138.147.128/29,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7354,10.138.148.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7355,10.138.17.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7356,10.138.148.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7357,10.138.149.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7358,10.138.149.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7359,10.138.149.192/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7360,10.138.149.224/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7361,10.138.149.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7362,10.138.149.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7363,10.138.150.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7364,10.138.150.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7365,10.138.148.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7366,10.138.17.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7367,10.138.24.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7368,10.138.6.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7369,10.138.6.128/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7370,10.138.32.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7371,10.138.147.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7372,10.138.23.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7373,10.138.17.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7374,10.138.18.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7375,10.138.18.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7376,10.138.18.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7377,10.138.19.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7378,10.138.19.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7379,10.138.2.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7380,10.138.2.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7381,10.138.2.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7382,10.138.2.96/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7383,10.138.21.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7384,10.138.21.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7385,10.138.146.96/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7386,10.138.146.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7387,10.138.146.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7388,10.138.1.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7389,10.138.1.192/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7390,10.138.1.224/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7391,10.138.1.32/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7392,10.138.1.48/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7393,10.138.1.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7394,10.138.1.96/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7395,10.138.114.128/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7396,10.138.128.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7397,10.138.129.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7398,10.138.129.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7399,10.138.130.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7400,10.138.140.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7401,10.138.140.96/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7402,10.138.141.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7403,10.138.141.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7404,10.138.141.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7405,10.138.142.0/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7406,10.138.142.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7407,10.138.142.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7408,10.138.140.32/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7409,10.138.143.32/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7410,10.138.144.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7411,10.138.144.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7412,10.138.144.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7413,10.138.145.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7414,10.138.145.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7415,10.138.145.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7416,10.138.146.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7417,10.138.143.64/29,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7418,10.138.129.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7419,10.138.140.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7420,10.138.139.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7421,10.138.130.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7422,10.138.130.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7423,10.138.131.32/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7424,10.138.132.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7425,10.138.132.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7426,10.138.132.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7427,10.138.133.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7428,10.138.133.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7429,10.138.133.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7430,10.138.134.32/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7431,10.138.134.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7432,10.138.135.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7433,10.138.135.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7434,10.138.140.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7435,10.138.135.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7436,10.138.136.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7437,10.138.136.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7438,10.138.137.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7439,10.138.137.32/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7440,10.138.137.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7441,10.138.137.96/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7442,10.138.138.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7443,10.138.138.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7444,10.138.138.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7445,10.138.139.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7446,10.138.139.128/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7447,10.138.139.160/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7448,10.138.139.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7449,10.138.136.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7450,10.138.3.96/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7451,10.138.3.80/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7452,10.138.3.64/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7453,10.138.3.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7454,10.138.3.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7455,10.138.32.192/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7456,10.138.32.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7457,10.138.28.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7458,10.138.27.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7459,10.138.27.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7460,10.138.27.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7461,10.138.26.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7462,10.138.26.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7463,10.138.25.64/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7464,10.138.25.16/28,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7465,10.138.24.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7466,10.138.23.0/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7467,10.138.21.0/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7468,10.138.14.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7469,10.138.14.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7470,10.138.13.0/24,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7471,10.138.32.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7472,10.138.3.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7473,10.138.12.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7474,10.138.24.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7475,10.138.12.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7476,10.138.151.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7477,10.138.12.0/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7478,10.138.11.192/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7479,10.138.11.128/26,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7480,10.138.11.0/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7481,10.138.10.96/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7482,10.138.10.64/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7483,10.138.10.32/27,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7484,10.138.10.128/25,India,IN,Tamil Nadu,25,Chennai,13.086,80.2751
7485,10.124.131.128/25,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7486,10.124.133.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7487,10.124.136.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7488,10.124.139.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7489,10.124.131.0/25,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7490,10.124.128.96/27,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7491,10.124.128.0/28,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7492,10.124.128.32/28,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7493,10.124.128.48/28,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7494,10.124.140.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7495,10.124.132.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7496,10.124.130.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7497,10.124.129.0/24,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7498,10.124.128.64/27,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7499,10.211.164.0/30,India,IN,Gujarat,09,Gandhinagar,23.2167,72.6833
7500,10.124.48.0/24,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7501,10.124.50.0/24,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7502,10.124.44.0/23,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7503,10.124.41.0/27,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7504,10.124.40.128/25,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7505,10.124.40.0/25,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7506,10.124.38.0/23,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7507,10.124.36.0/23,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7508,10.124.34.128/25,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7509,10.124.47.0/25,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7510,10.124.34.0/27,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7511,10.124.46.0/26,India,IN,Odisha,21,Bhubaneswar,20.2713,85.8334
7512,10.74.35.0/24,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7513,10.74.45.0/24,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7514,10.95.32.0/22,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7515,10.79.136.0/24,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7516,10.74.63.0/24,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7517,10.74.60.0/23,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7518,10.74.58.0/23,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7519,10.74.57.192/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7520,10.74.57.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7521,10.74.57.128/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7522,10.74.57.0/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7523,10.79.56.0/23,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7524,10.74.52.0/22,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7525,10.74.51.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7526,10.74.49.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7527,10.48.42.0/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7528,10.48.41.32/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7529,10.48.41.128/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7530,10.48.41.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7531,10.48.39.96/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7532,10.48.39.32/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7533,10.48.39.192/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7534,10.48.39.16/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7535,10.48.42.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7536,10.48.39.128/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7537,10.48.39.0/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7538,10.48.38.64/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7539,10.48.38.240/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7540,10.48.38.224/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7541,10.48.38.208/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7542,10.48.38.192/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7543,10.48.38.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7544,10.48.38.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7545,10.48.39.112/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7546,10.48.37.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7547,10.48.42.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7548,10.48.42.208/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7549,10.74.16.96/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7550,10.74.16.64/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7551,10.74.16.32/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7552,10.74.16.128/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7553,10.74.16.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7554,10.74.12.0/24,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7555,10.74.0.0/21,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7556,10.48.42.192/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7557,10.48.48.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7558,10.48.47.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7559,10.48.47.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7560,10.48.44.0/23,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7561,10.48.43.128/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7562,10.48.43.0/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7563,10.48.42.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7564,10.48.42.240/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7565,10.48.42.224/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7566,10.48.47.240/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7567,10.48.37.0/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7568,10.48.36.96/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7569,10.48.36.80/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7570,10.48.33.0/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7571,10.48.32.32/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7572,10.48.32.224/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7573,10.48.32.192/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7574,10.48.32.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7575,10.48.32.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7576,10.48.32.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7577,10.48.243.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7578,10.48.33.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7579,10.48.243.32/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7580,10.48.243.160/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7581,10.48.243.16/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7582,10.48.243.128/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7583,10.48.242.32/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7584,10.48.242.128/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7585,10.48.242.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7586,10.48.241.0/24,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7587,10.48.240.240/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7588,10.48.243.224/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7589,10.48.33.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7590,10.48.33.192/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7591,10.48.33.224/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7592,10.48.36.64/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7593,10.48.36.224/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7594,10.48.36.208/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7595,10.48.36.192/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7596,10.48.36.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7597,10.48.36.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7598,10.48.35.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7599,10.48.35.32/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7600,10.48.35.192/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7601,10.48.35.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7602,10.48.35.16/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7603,10.48.35.144/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7604,10.48.35.0/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7605,10.48.34.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7606,10.48.34.48/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7607,10.48.34.192/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7608,10.48.34.176/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7609,10.48.34.160/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7610,10.48.34.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7611,10.74.17.0/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7612,10.74.51.0/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7613,10.74.17.128/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7614,10.74.17.64/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7615,10.74.40.0/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7616,10.74.39.176/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7617,10.74.39.160/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7618,10.74.39.144/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7619,10.74.39.128/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7620,10.74.39.0/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7621,10.74.38.128/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7622,10.74.38.0/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7623,10.74.40.128/25,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7624,10.74.37.96/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7625,10.74.37.48/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7626,10.74.37.32/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7627,10.74.37.192/26,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7628,10.74.37.160/27,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
7629,10.74.37.16/28,India,IN,West Bengal,28,Kolkata,22.5655,88.3653
